1	1
2	2
3	3
3	4
3	5
5	6
5	7
6	8
6	9
7	10
7	11
7	12
7	13
7	14
7	15
7	16
8	8
8	17
8	19
8	20
9	6
9	7
9	22
9	23
10	27
10	28
11	29
11	30
11	31
11	32
12	8
12	34
12	35
12	36
13	37
13	38
13	39
13	40
14	8
14	42
14	43
15	44
16	46
16	47
18	8
18	10
18	48
18	50
19	8
19	53
19	54
19	55
20	56
20	57
20	58
21	59
21	60
21	61
21	62
22	63
23	65
23	66
23	67
24	68
24	69
24	70
24	71
25	72
25	73
25	74
26	37
26	75
26	76
26	78
26	79
27	81
27	82
27	83
27	84
28	85
28	86
28	87
28	88
28	89
29	4
29	87
29	92
29	93
30	94
30	95
30	96
31	79
31	97
31	99
32	79
32	97
32	99
33	79
33	97
33	99
34	79
34	97
34	99
37	99
37	113
37	114
38	8
38	50
39	8
39	117
39	118
39	120
39	121
39	122
39	123
39	124
40	10
40	50
40	128
41	8
41	50
42	117
42	135
42	137
44	141
44	142
44	143
45	144
46	141
46	142
46	145
46	147
48	37
48	151
49	153
49	154
50	62
50	155
50	156
50	158
51	87
51	159
51	160
51	162
51	163
52	46
52	164
52	165
53	167
53	168
54	169
54	170
54	171
54	172
54	173
55	65
55	175
55	176
55	177
56	178
57	179
57	180
57	181
59	53
60	37
61	6
61	188
61	190
61	191
61	192
61	193
61	194
62	1
62	6
62	17
62	191
62	199
62	200
63	37
63	73
63	201
64	204
65	205
66	37
67	2
68	37
68	208
68	210
72	220
73	37
73	208
73	222
73	224
74	170
74	228
75	179
75	229
75	230
75	232
76	236
77	73
77	222
78	96
79	242
79	245
80	248
80	250
80	251
81	222
81	253
81	255
81	257
82	258
82	259
82	261
83	258
83	264
84	265
84	266
85	99
85	191
85	199
85	200
85	250
85	270
85	271
85	274
85	275
85	6
87	277
87	278
87	279
87	280
87	281
87	282
87	283
87	284
88	179
88	285
88	287
89	37
89	205
89	290
89	291
89	292
90	293
90	294
90	295
91	296
91	297
92	65
92	298
93	6
93	7
93	188
93	301
93	34
94	6
94	305
95	307
95	308
96	257
96	293
96	310
97	37
99	37
99	159
99	314
100	316
101	317
101	318
104	99
104	319
105	43
106	322
106	323
106	324
107	324
108	326
109	326
110	331
111	293
112	333
113	22
113	334
114	99
114	336
115	336
115	340
115	341
115	342
116	58
116	344
116	345
117	346
117	347
117	348
117	349
118	350
118	351
119	6
119	8
119	92
119	353
119	355
119	356
119	357
119	358
120	172
120	360
120	362
120	363
120	364
120	365
121	358
122	171
122	369
123	65
123	370
123	371
123	373
123	374
124	99
124	375
124	376
124	377
124	378
124	380
124	381
124	382
124	383
125	285
125	384
125	385
125	386
125	387
126	389
126	390
126	391
126	392
126	393
126	394
126	395
127	8
127	396
127	398
127	399
127	400
127	401
128	403
128	404
129	402
129	403
130	407
130	408
130	409
130	410
130	411
130	412
130	413
130	414
130	415
131	407
131	409
131	423
132	37
133	37
133	425
136	407
137	376
137	432
137	434
138	435
138	436
139	179
139	213
139	437
139	438
139	439
141	1
141	65
141	443
141	444
141	446
141	447
141	448
141	450
141	451
142	1
142	65
142	443
142	446
142	447
144	10
144	255
144	462
145	470
146	471
147	129
147	474
147	475
148	407
148	409
148	420
148	478
149	212
149	274
149	482
149	483
149	484
150	487
150	488
151	8
151	489
151	490
151	491
152	245
152	493
152	495
153	496
153	497
153	498
153	499
154	500
154	501
154	502
155	503
155	504
156	505
156	506
156	507
156	508
156	509
157	510
157	511
157	512
157	513
158	46
158	450
158	512
158	517
159	505
159	518
159	520
159	521
159	522
160	46
160	505
160	507
160	526
160	529
161	531
161	532
161	535
161	536
162	341
162	537
162	538
162	540
163	490
163	541
163	543
163	544
165	547
165	548
165	549
165	551
166	12
166	257
166	471
166	553
166	554
166	557
166	558
167	560
167	561
167	79
168	99
168	153
169	566
169	567
170	245
170	568
171	245
171	568
172	572
172	575
172	577
172	578
173	65
173	580
173	543
174	584
175	585
175	586
175	558
175	588
176	94
176	590
176	591
176	592
177	554
178	554
179	283
179	596
179	597
179	598
179	599
180	490
180	603
180	604
181	605
182	208
182	607
182	608
182	609
182	611
182	612
184	67
185	293
186	22
186	619
186	620
187	171
188	172
189	120
189	235
189	624
190	626
190	627
190	628
191	8
191	630
191	632
191	633
192	324
192	634
193	636
193	637
193	638
193	639
193	640
193	641
193	642
193	643
193	644
193	645
193	646
193	647
195	531
195	636
195	649
195	650
196	652
196	653
198	37
198	656
199	549
199	657
199	659
200	2
200	99
200	245
200	620
200	662
200	664
201	37
202	667
202	668
202	669
202	670
203	140
203	659
204	531
204	674
204	675
204	676
204	677
205	46
205	213
205	678
205	680
205	210
206	46
206	213
206	678
206	680
206	687
206	688
207	65
207	689
208	691
209	693
210	695
211	580
211	664
211	698
211	700
211	701
211	702
212	258
212	704
213	37
213	611
214	710
214	711
215	712
215	713
215	714
216	517
216	715
216	716
216	717
216	719
216	720
217	721
217	722
218	32
218	724
218	725
218	726
218	8
219	549
219	728
219	729
219	730
220	274
221	285
221	734
221	735
221	737
221	738
221	739
221	740
222	32
222	725
222	743
222	744
223	425
223	490
224	580
224	664
224	698
224	750
224	751
224	752
224	753
225	314
225	210
225	73
226	37
228	358
228	554
228	764
228	766
229	436
229	768
229	769
229	770
230	580
231	779
232	436
233	785
233	786
233	787
234	8
234	35
234	43
234	791
235	8
235	482
235	274
236	8
237	34
237	799
238	8
238	803
238	804
238	805
239	806
240	491
240	807
240	809
241	35
241	50
241	483
242	815
242	816
242	817
243	818
243	819
244	471
244	823
244	825
245	815
246	815
247	815
247	832
247	834
247	835
247	836
247	837
247	838
247	403
249	187
249	840
249	841
249	842
249	843
250	176
250	845
251	4
251	43
251	208
252	65
252	850
252	851
253	29
253	293
253	370
253	855
253	856
254	314
254	859
255	172
255	360
255	860
255	861
255	862
255	863
255	864
255	865
255	867
256	270
256	850
256	869
256	870
257	874
257	875
257	876
258	869
258	878
259	879
259	880
260	275
260	358
260	568
260	881
260	882
260	883
260	884
260	887
260	888
260	890
261	67
261	96
261	283
261	891
261	892
262	67
263	213
263	898
264	159
264	804
264	855
265	8
265	10
265	356
266	8
266	32
266	905
266	906
266	908
267	6
267	7
267	21
267	191
267	880
267	913
267	916
267	917
267	918
268	435
268	568
268	921
268	922
269	35
269	435
269	924
269	925
270	491
270	511
270	927
271	22
271	447
271	932
272	275
272	283
272	293
272	934
272	936
273	37
273	938
273	939
273	940
273	942
273	943
273	944
274	50
274	355
274	356
274	945
275	572
275	950
275	953
276	435
276	925
276	954
276	957
276	958
277	4
277	945
277	961
277	669
278	6
279	66
279	387
279	409
279	410
279	939
279	965
279	968
280	356
280	8
280	972
280	973
280	975
281	85
281	913
281	978
281	979
281	980
281	981
281	982
281	984
281	985
281	986
281	987
281	988
281	989
282	170
282	58
282	462
282	990
282	991
282	994
282	995
282	997
282	998
283	982
283	999
283	1001
283	1002
284	4
284	188
284	292
284	724
284	331
284	1004
284	1005
284	1007
284	1008
284	1011
284	1013
285	387
285	1014
285	1015
285	1016
286	387
287	172
287	1019
288	65
288	370
288	376
288	835
288	840
289	399
289	432
289	835
289	1026
289	504
289	1028
289	1030
289	1031
289	1034
290	8
290	10
290	945
291	1038
292	730
292	1039
292	1040
292	1041
292	1042
292	1044
292	1045
292	1046
292	1047
293	95
293	96
293	1048
293	1051
296	712
297	68
297	1053
298	341
298	544
298	96
299	32
299	879
299	880
300	37
300	1063
302	137
302	257
302	298
302	356
302	469
302	1066
302	1067
302	1068
302	1072
303	6
303	30
303	1075
303	1076
305	1077
305	1078
306	50
306	188
306	355
306	357
306	358
306	483
306	1083
306	1086
307	1087
307	1088
308	8
308	257
308	355
308	836
308	1091
308	1092
308	1083
309	355
310	357
310	1086
310	1091
310	1092
311	22
311	298
311	469
311	1105
312	120
312	1108
313	1110
313	1111
314	1116
315	1117
315	1118
316	1119
318	444
319	364
319	1124
319	1126
320	96
320	656
320	1131
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
322	
323	68
323	1139
324	29
324	97
325	68
326	712
327	770
327	1152
328	1154
329	1146
330	236
330	1160
331	1162
331	1163
331	1164
332	520
333	1167
334	1169
335	712
335	1173
336	190
337	4
337	396
337	1179
337	1182
338	46
338	1183
343	8
343	50
344	32
345	32
346	6
346	927
346	1197
346	1199
347	22
347	356
349	1124
351	7
351	200
351	6
351	1222
352	37
352	38
353	1227
354	356
355	96
355	1048
356	37
356	1238
357	187
357	1242
358	584
358	96
359	37
359	1246
362	347
362	408
362	420
362	430
362	432
362	1259
362	1260
362	1261
362	1262
362	1263
362	1264
362	1265
363	140
363	347
363	408
363	430
363	432
363	1267
363	1269
363	1270
363	1272
363	1275
364	285
364	376
364	840
364	1276
364	1279
364	1283
364	1287
364	1288
364	1164
365	376
365	404
365	1293
366	285
366	324
366	376
366	420
366	429
366	432
366	478
366	574
366	283
366	1302
367	1307
367	1308
367	1309
368	213
368	376
368	378
368	386
368	1317
368	1319
368	1321
368	255
369	389
369	1323
370	837
370	1326
370	1327
371	1328
371	1329
371	1330
372	510
372	1332
373	474
373	721
374	1335
374	1336
376	1335
376	1336
377	12
377	186
377	538
377	561
377	79
377	836
377	1340
377	1342
377	1344
377	1345
377	1347
378	474
378	1351
378	1352
379	65
379	364
379	1352
379	1353
380	293
380	538
381	1361
381	1362
382	96
382	292
382	341
382	1118
382	1366
383	46
384	50
384	531
384	572
384	991
384	1373
384	1377
384	1378
384	1379
385	46
385	179
386	1383
387	6
387	29
387	1387
387	1388
387	1390
387	1391
388	1
389	861
389	1351
389	1397
389	1398
390	10
390	85
390	257
390	471
390	1340
390	1403
390	1404
391	87
391	283
391	1408
392	927
393	531
393	538
393	644
393	1416
393	1418
393	1420
393	1422
393	1423
394	538
395	435
395	584
395	611
396	153
397	336
398	43
398	1440
398	1441
398	1442
399	491
399	1445
399	1446
401	43
401	1453
402	8
402	787
402	1455
402	1457
402	1458
403	179
403	474
403	737
403	1459
403	1460
403	1461
404	30
404	572
404	1467
404	1468
405	85
405	394
405	537
406	1473
407	1474
407	1475
408	20
408	22
408	691
408	1468
408	1479
408	1481
409	1482
411	1484
412	85
415	612
415	1488
415	1489
417	611
417	1499
417	1500
418	1502
419	490
419	1506
419	1507
420	490
421	1514
422	257
422	1518
423	1525
424	22
424	257
424	292
428	38
428	257
428	626
428	1538
428	1541
429	314
430	155
430	669
430	1548
431	65
431	124
431	1378
433	1560
433	1561
433	1563
433	1565
434	1568
435	1571
436	46
436	505
436	1173
436	1575
437	1577
438	96
438	341
438	1423
438	1580
438	1584
439	1595
440	175
440	1107
440	1596
440	1599
442	577
442	1608
443	326
443	1556
444	175
444	572
444	611
444	1377
444	1619
444	1621
445	46
446	1629
446	1630
447	1631
448	43
448	236
448	553
448	1173
448	1633
448	1634
448	1635
448	1637
448	1639
448	1640
448	1641
448	1642
448	1643
448	1647
449	1649
449	1651
449	1657
450	1653
451	1642
451	1664
451	1668
451	1669
451	1670
452	358
452	471
452	995
453	1680
453	1683
455	644
455	1689
455	1690
456	38
456	66
456	1694
456	1697
457	557
457	1267
457	1699
459	1499
460	8
460	975
460	1705
461	1710
461	1711
461	1712
462	17
462	1715
464	1053
465	1144
466	314
466	580
466	865
466	1736
466	1739
466	1740
466	1742
468	1128
468	1751
468	1758
469	870
470	50
470	8
470	1762
471	5
471	1210
471	1766
471	213
472	358
474	879
474	1128
475	56
475	879
475	1782
475	1785
476	314
476	283
477	283
478	65
478	175
478	1795
479	275
480	1809
481	596
481	927
481	1814
481	1816
481	1817
483	37
484	1823
485	179
485	285
485	1823
485	1827
485	1828
486	99
486	669
486	1834
487	32
487	147
487	1839
487	1843
487	1844
487	1845
487	1846
488	258
488	1852
489	836
489	1853
489	1855
489	1856
490	97
490	1858
490	1859
491	53
491	66
491	1862
491	1863
493	171
493	425
494	879
494	1875
494	1877
495	8
495	159
495	171
495	314
496	953
497	73
498	949
499	8
499	212
499	1092
499	1762
500	73
500	879
500	953
500	97
501	46
501	505
502	34
502	353
503	22
503	549
504	22
504	584
504	1921
505	153
505	1923
505	1924
506	6
506	32
506	1392
506	1931
506	1932
506	1934
506	1935
506	1937
507	8
507	1680
507	1941
508	8
509	4
510	8
510	356
511	958
512	43
512	580
512	1958
512	1959
512	1960
512	1961
514	1184
514	1187
515	17
515	21
515	804
516	43
516	1973
517	8
517	450
517	1979
517	1981
517	1982
517	949
518	580
518	865
518	1984
518	1986
518	1987
519	580
519	865
519	1984
519	1986
519	1987
520	627
521	949
521	1694
521	1996
521	1997
521	1398
522	383
522	1694
522	2001
522	2003
523	1754
523	2004
523	2006
524	880
524	1679
525	383
525	1128
525	879
526	2012
526	2013
541	4
541	43
542	257
542	531
542	2038
542	2041
542	2042
542	2043
542	2044
543	1038
543	2043
543	2045
543	2047
544	293
544	2052
545	387
545	650
546	358
546	531
546	1683
547	181
547	326
547	2064
548	181
548	326
548	2064
549	181
549	326
549	2064
550	293
550	568
550	880
550	1675
550	2078
552	257
552	1383
552	2086
552	2088
552	2090
552	2091
552	2092
552	2093
553	2094
554	181
554	1675
554	2069
554	2098
555	181
555	568
555	1675
555	2069
557	2104
557	2105
557	2106
557	2107
557	1846
558	65
559	504
559	2117
559	2119
560	6
560	1715
561	17
561	1715
562	213
562	2126
563	245
563	557
564	65
564	1455
567	4
567	609
567	2137
567	2138
567	2141
567	2142
568	121
568	2144
569	37
569	261
569	2146
569	2147
570	531
571	283
571	2153
571	2154
571	626
572	4
572	34
572	137
572	257
572	292
572	2147
573	65
573	99
573	650
574	2167
574	153
575	4
575	2141
576	43
576	271
576	2174
576	2176
576	1038
577	1442
577	2180
578	283
578	490
578	2181
578	2185
578	2186
578	2187
578	2188
579	65
579	1457
579	2191
580	37
580	293
580	314
582	46
582	283
582	2207
583	580
584	2209
584	2210
586	4
586	210
586	387
586	553
587	358
587	664
587	2224
588	37
589	37
589	291
589	374
589	611
590	2242
590	2243
591	79
591	187
592	2252
593	2256
593	2258
593	2260
594	2262
595	97
595	257
595	2264
595	2265
595	2269
596	4
596	97
596	1900
597	1689
597	2277
597	2279
598	6
598	199
598	274
598	879
598	1183
598	2281
598	2282
598	2286
600	2292
600	2293
601	53
601	2295
601	2296
601	2297
602	73
602	2295
604	155
604	2310
605	1236
605	2295
607	879
607	2326
608	235
608	436
608	2330
608	2331
608	291
609	67
609	2334
609	2335
612	96
612	336
612	1048
612	2252
612	2341
612	2345
612	2346
613	65
613	120
613	370
613	1107
613	2350
613	2351
615	370
615	2358
615	2359
615	2360
615	2361
616	81
616	179
616	1184
616	2367
616	2368
616	2370
616	2371
616	2373
617	436
617	842
617	2375
617	2377
617	2114
620	2382
620	2383
620	2384
620	2385
621	752
621	2360
621	2387
622	538
622	2389
623	46
623	2397
624	257
624	371
624	2398
624	2399
624	2402
624	2403
624	2404
625	1353
625	1416
625	2405
625	2407
625	2409
626	81
626	2410
627	1499
628	179
628	1499
628	2416
629	2417
629	2418
629	2395
631	181
631	2422
631	114
633	292
633	210
633	295
635	4
635	87
635	1723
635	2431
635	2432
635	2435
635	2437
636	179
636	270
636	285
636	1823
637	87
637	370
638	87
638	336
638	1044
638	283
638	2351
638	2448
639	2450
639	2451
639	2452
640	99
640	1014
640	1015
640	1016
641	409
641	1015
641	2460
641	1016
642	171
642	2464
643	8
643	192
643	2466
643	2468
643	2469
643	2470
644	1577
646	1637
646	2476
646	2477
646	2478
646	2480
647	1398
647	2476
647	2482
647	2483
648	167
648	435
648	2485
648	2486
648	2487
648	2488
657	336
658	845
658	2502
658	2503
658	2504
659	336
659	341
660	531
660	1556
660	2507
660	2510
661	2511
661	2512
661	2513
661	162
662	46
662	2515
662	2517
662	2518
663	95
663	336
664	22
664	96
664	1118
664	2524
665	1118
667	46
667	164
667	2529
667	2530
667	2531
667	2532
667	875
669	336
669	2540
670	336
670	2541
671	1379
673	67
673	97
673	257
673	712
673	2548
673	178
674	336
674	531
674	2555
674	2556
676	96
676	336
676	2560
676	2561
678	96
679	65
680	96
680	2566
680	2568
681	364
681	531
681	2569
681	2570
682	336
682	2573
682	2574
682	2575
683	257
683	786
683	2577
683	2578
683	2579
683	2580
683	2582
683	2583
683	2584
683	2585
683	2587
684	222
684	850
684	875
684	2448
684	2589
685	512
685	2594
686	1379
686	1556
686	1793
686	2422
686	2597
687	283
687	2600
687	336
688	1116
688	2358
691	6
691	192
691	199
691	200
691	310
691	356
691	1932
691	2609
692	8
692	192
692	356
692	491
692	2618
692	2620
693	6
693	8
693	20
693	92
693	356
693	357
693	1092
693	2624
693	2625
693	2626
693	2627
693	2629
693	2630
694	1011
694	2634
694	2637
695	2536
696	364
696	436
696	2640
696	2641
696	2642
698	1502
698	187
699	468
699	1427
699	2649
700	68
700	530
700	1075
700	1124
700	2507
700	2652
700	1359
700	2656
700	2657
700	2658
700	2660
700	1247
701	2
701	42
701	355
701	483
701	945
701	2667
702	355
702	357
702	483
702	1086
702	1092
702	2672
702	2674
703	531
703	636
703	643
703	957
703	1659
703	2675
703	2678
703	2679
703	2680
703	2684
709	308
709	2691
710	281
710	2692
710	2693
713	1
713	188
713	255
713	1075
713	1086
713	2697
713	2700
713	2701
713	358
714	356
714	462
714	958
714	2468
715	6
715	369
715	855
715	1445
715	1923
715	2712
715	2717
715	2718
716	97
716	99
716	1500
716	2536
716	2724
717	1109
717	2726
717	2728
717	2729
720	949
720	2733
721	6
721	274
721	310
721	355
721	483
721	2281
721	2737
721	2738
721	2739
721	2743
722	310
722	908
722	1183
722	2747
722	2749
723	6
723	137
723	192
723	2752
724	6
724	879
724	1183
724	1875
724	2634
725	836
725	1340
725	2762
726	1423
726	2763
727	636
727	644
727	1423
727	2765
727	2766
727	2767
727	2771
728	32
728	2773
728	2774
729	37
729	245
729	1923
729	2729
729	2776
729	2780
730	2781
731	213
731	1512
731	2784
731	2785
732	358
732	488
732	210
733	324
733	1164
733	1461
733	2791
733	2793
734	584
734	921
737	37
737	121
737	664
737	2799
737	2801
737	2804
738	62
738	155
738	568
739	285
739	412
739	1851
739	2620
739	2811
739	2814
739	2815
739	2816
739	2818
740	1398
740	2820
740	2821
740	2822
741	10
741	43
741	356
741	973
741	314
741	2830
742	79
742	170
742	258
742	2784
742	867
743	8
743	10
743	97
743	323
743	358
743	2843
743	2844
744	387
744	2845
744	2846
744	2847
744	2848
745	10
745	191
745	855
745	2853
746	12
746	1340
747	10
747	387
747	554
747	1340
748	1398
748	317
749	2862
749	2863
750	10
750	35
750	561
750	1856
751	730
751	1128
751	2871
751	2872
751	2873
751	2874
752	245
752	358
752	1468
752	2878
752	2879
753	37
753	255
753	358
753	691
753	2885
754	37
754	2887
755	8
755	50
755	222
755	356
755	945
755	1066
755	2892
755	2894
755	2896
756	245
757	988
757	2483
757	2899
757	2901
757	2902
758	293
760	2483
760	2907
761	949
761	1633
761	2910
762	42
762	906
762	1075
762	1199
762	2912
762	2915
762	2916
762	2918
763	10
763	355
763	450
763	1092
763	1979
763	2701
763	2918
763	2923
763	2924
763	2929
764	37
765	212
765	770
765	1556
765	2932
765	2934
765	2936
765	1327
765	2862
766	435
766	2940
767	8
767	2942
768	2943
768	2944
769	179
769	505
769	1379
770	96
770	669
770	341
772	364
772	396
772	540
772	2043
773	43
774	257
774	2358
774	2957
774	2960
776	1128
776	2963
777	324
777	471
777	1340
777	2965
778	278
778	1570
778	2968
778	2969
778	2971
778	2973
778	2974
778	2975
778	2976
779	2977
780	96
780	370
781	2974
781	2980
781	2982
782	2469
782	2793
782	2968
783	257
783	572
783	1423
784	471
784	2990
785	293
785	2993
786	253
787	293
787	356
787	2995
787	2998
788	37
789	99
789	488
789	3001
789	3002
789	3003
789	3005
790	2532
790	3006
790	3007
792	3011
792	3012
793	2700
793	3015
794	8
794	50
794	168
794	2488
794	2998
794	3017
795	37
795	1184
795	3024
795	3025
795	3026
795	3027
795	3028
796	8
796	167
796	168
796	984
796	3029
796	3033
796	3035
797	50
797	3037
797	3038
799	356
799	274
800	37
800	99
800	356
801	2043
802	10
802	99
802	191
802	468
802	855
802	3049
802	3052
803	8
803	381
804	159
804	191
804	855
804	3058
805	867
805	3059
805	3060
805	3061
805	3063
805	3064
805	3065
806	10
806	1855
806	3067
807	8
809	626
809	936
809	283
809	1538
809	1539
809	1540
809	3080
810	258
810	3082
810	3083
813	2
813	549
813	1199
813	3093
813	3097
814	58
814	945
814	3098
814	3099
814	3100
814	3102
814	3103
814	3104
814	3106
815	10
815	1340
815	1855
815	3110
815	3111
815	3112
816	3113
817	2
817	669
817	2712
817	3120
818	1
819	6
819	192
820	471
820	554
820	3132
821	2
822	6
822	3098
822	3093
823	979
823	1128
823	1855
823	3139
823	3143
824	293
824	580
824	3104
824	3146
825	22
825	3149
826	1639
826	1742
826	1780
826	3150
826	3153
826	3154
826	3155
826	3157
827	65
829	3163
830	1124
831	3167
831	3168
831	3169
832	1053
832	1639
832	3171
832	3173
833	3175
834	2729
834	3177
835	577
835	580
835	982
835	3011
835	3178
835	3181
836	188
836	949
836	504
836	3184
836	3188
837	2729
837	3190
837	3191
840	99
840	370
840	2358
840	3198
840	3200
840	3201
840	3202
840	3203
840	3204
840	3206
840	3207
840	3208
841	73
842	283
842	293
842	3211
843	580
844	171
844	172
845	425
845	572
845	3221
845	3223
845	3225
847	2
847	3229
848	584
848	2600
848	3232
849	1383
849	2304
849	3235
850	11
850	10
852	2
853	65
853	370
854	46
855	698
855	3245
855	3248
856	1046
856	1570
856	2469
856	3251
857	3253
857	3254
857	3255
857	3256
858	2
858	577
858	3229
859	619
859	3082
860	179
860	287
860	669
860	3255
860	3264
860	3265
860	3266
860	3267
860	3268
860	3269
860	3270
860	3272
861	67
861	2548
862	2001
862	3276
862	3278
863	37
863	664
863	3281
864	8
864	450
864	1717
864	2277
864	2700
864	2863
865	468
865	752
865	2105
865	2729
865	3191
865	3291
866	580
870	1116
870	3300
871	159
871	927
871	2995
872	187
872	3306
872	3307
8	369
15	4
15	769
27	2642
35	43
36	43
10	3313
22	3314
27	3315
35	3316
47	8
135	3317
362	3318
362	3319
362	3168
362	3320
362	3321
362	2001
362	1267
362	1696
362	3322
362	38
364	1277
124	1053
125	3323
128	3324
131	3325
138	3326
146	3327
146	3328
69	2
69	250
70	2
70	250
71	2
71	250
230	3330
231	3331
231	8
233	257
233	3332
245	832
245	834
245	835
245	836
245	837
245	838
245	403
246	832
246	834
246	835
246	836
246	837
246	838
246	403
248	832
248	815
248	834
248	835
248	836
248	837
248	838
248	403
121	79
149	357
149	8
156	3334
172	3335
172	67
174	3335
173	544
173	3336
178	257
178	553
178	471
178	12
178	557
178	558
177	257
177	553
177	471
177	12
177	557
177	558
191	54
191	274
197	37
220	3337
256	1352
256	364
276	283
295	3338
305	37
312	65
313	3340
313	3341
313	984
313	85
313	3342
316	3343
318	79
319	1038
323	1053
324	42
325	1139
325	1053
328	3344
328	3345
328	995
329	68
329	245
330	3346
330	521
331	3347
333	43
335	3348
336	8
336	357
336	2700
336	6
338	506
348	3349
348	3350
350	3351
360	3351
351	1199
351	17
355	341
377	257
380	3354
382	186
382	292
382	1044
386	87
388	448
388	29
392	3355
393	2367
394	2367
394	3356
394	1416
394	1418
395	336
401	3357
401	3178
402	3359
405	471
428	181
428	1863
431	3360
432	787
432	257
432	3363
432	326
433	3364
438	2532
438	95
438	3365
438	577
439	3366
439	3367
439	3368
440	65
440	176
440	3369
440	3370
440	2998
441	283
441	712
441	292
442	3372
445	2340
445	3373
445	283
445	3374
446	3373
446	3375
446	3376
446	3265
446	3377
446	850
446	644
447	611
449	3378
449	3379
449	3157
449	3380
449	344
450	1668
450	3381
450	3382
450	1653
450	3384
450	213
451	1635
451	344
451	3381
451	3385
415	3386
415	3387
416	3388
416	3389
417	46
419	3366
419	3390
420	3190
420	603
420	2395
420	921
420	67
420	3391
420	3392
420	3393
420	3394
422	37
422	4
423	37
452	171
452	255
452	3395
452	3396
453	3397
453	3395
456	3398
456	3399
461	140
461	293
462	6
464	2167
465	2012
465	3398
467	8
467	3400
467	1745
467	3401
467	3402
467	1748
467	1746
467	3376
467	97
468	3403
468	2363
469	1680
470	34
473	3404
473	3405
474	3178
475	324
480	99
480	3406
480	1834
481	804
481	3407
484	3408
485	3409
487	3411
487	1053
487	3412
487	3413
487	3414
487	1846
488	3416
488	650
491	626
491	1538
492	1858
492	97
492	1859
493	2932
493	255
499	353
500	3419
503	17
506	3420
507	3421
509	353
509	3422
509	3423
510	255
516	1619
558	3424
558	583
558	3425
558	2766
559	3427
559	633
578	3394
578	285
581	3429
581	3430
581	3431
587	155
587	3432
587	538
588	3433
588	3434
588	2249
588	3435
588	922
590	293
590	1711
590	2069
590	3436
590	580
590	3093
590	1468
590	553
590	916
590	3437
590	3438
591	3439
591	3440
592	3441
592	3442
592	2251
592	3443
592	159
593	364
594	2277
596	769
596	3444
599	2536
599	3445
599	3446
599	187
599	2292
599	3447
599	3448
600	2536
600	3445
600	3446
600	187
600	3448
601	716
601	3449
602	669
602	3450
602	3451
603	187
603	669
604	1461
605	471
605	3328
606	285
606	704
606	3452
606	85
607	275
607	187
607	3453
612	3454
628	3455
645	1
645	1416
645	2478
645	1637
645	2480
660	3456
671	336
676	3458
694	3459
704	308
704	245
704	2265
704	37
726	3460
726	921
740	3461
775	3462
775	159
775	257
775	210
782	3463
782	2990
819	3465
832	3154
847	3466
855	3467
ta_amh001	5000
ta_amh001	5001
ta_amh001	2044
ta_amh003	5002
ta_amh003	995
ta_amh004	506
ta_amh004	2417
ta_amh004	5004
ta_amh004	46
ta_amh004	5003
ta_amh004	5005
ta_amh005	506
ta_amh005	512
ta_amh005	5006
ta_amh005	3002
ta_amh005	5009
ta_amh006	79
ta_amh006	787
ta_amh006	5008
ta_amh006	1657
ta_amh006	5007
ta_amh007	5007
ta_amh007	5010
ta_amh007	323
ta_amh007	1046
ta_amh008	1851
ta_amh008	934
ta_amh008	787
ta_amh008	159
ta_amh008	2277
ta_ssg001	436
ta_ssg001	1416
ta_ssg001	1793
ta_ssg001	688
ta_ssg002	436
ta_ssg002	1124
ta_ssg002	611
ta_ssg003	506
ta_ssg003	179
ta_ssg003	235
ta_ssg003	787
ta_ssg003	506
ta_ssg003	179
ta_ssg003	1087
ta_ssg005	99
ta_ssg005	323
ta_ssg005	308
ta_jvm015	8
ta_jvm015	1302
ta_jvm015	752
ta_jvm015	945
ta_jvm015	1383
ta_jvm016	8
ta_jvm016	1302
ta_jvm016	752
ta_jvm016	945
ta_jvm016	1383
ta_jvm017	8
ta_jvm017	1302
ta_jvm017	1383
ta_jvm017	5023
ta_jvm017	50
ta_jvm018	8
ta_jvm018	213
ta_jvm018	1302
ta_jvm018	1383
ta_aph002	179
ta_aph002	2477
ta_aph002	490
ta_aph002	1184
ta_aph003	8
ta_aph003	611
ta_aph003	314
ta_aph003	5013
ta_aph004	22
ta_aph005	5011
ta_aph006	5011
ta_aph006	437
ta_aph006	5023
ta_aph006	50
ta_aph006	945
ta_aph006	42